"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag","city"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-08-16",2024,8,16,NA,29.8,"",17.9,"",23.9,"",0,"",5.9,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-08-17",2024,8,17,NA,25.1,"",19.5,"",22.3,"",0,"",4.3,"",NA,NA,NA,NA,9.2,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-08-18",2024,8,18,NA,27,"",19.7,"",23.3,"",0,"",5.3,"",NA,NA,NA,NA,4.6,"",NA,NA,19,"",41,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-08-19",2024,8,19,NA,19.9,"",11.1,"",15.5,"",2.5,"",0,"",NA,NA,NA,NA,1.5,"",NA,NA,34,"",44,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-08-20",2024,8,20,NA,20.1,"",11.3,"",15.7,"",2.3,"",0,"",NA,NA,NA,NA,0,"",NA,NA,35,"",46,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-08-21",2024,8,21,NA,19.6,"",12.9,"",16.3,"",1.7,"",0,"",NA,NA,NA,NA,6.5,"",NA,NA,3,"",33,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-08-22",2024,8,22,NA,23.5,"",13.5,"",18.5,"",0,"",0.5,"",NA,NA,NA,NA,0,"",NA,NA,31,"",35,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-08-23",2024,8,23,NA,25.3,"",11.5,"",18.4,"",0,"",0.4,"",NA,NA,NA,NA,0,"",NA,NA,24,"",46,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-08-24",2024,8,24,NA,25.7,"",12.5,"",19.1,"",0,"",1.1,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-08-25",2024,8,25,NA,27.3,"",17.3,"",22.3,"",0,"",4.3,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-08-26",2024,8,26,NA,28.6,"",15.6,"",22.1,"",0,"",4.1,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-08-27",2024,8,27,NA,28.9,"",16.2,"",22.5,"",0,"",4.5,"",NA,NA,NA,NA,1.4,"",NA,NA,20,"",37,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-08-28",2024,8,28,NA,21.3,"",13.6,"",17.4,"",0.6,"",0,"",NA,NA,NA,NA,0,"",NA,NA,33,"",43,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-08-29",2024,8,29,NA,21.6,"",11.4,"",16.5,"",1.5,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-08-30",2024,8,30,NA,23.4,"",12.1,"",17.7,"",0.3,"",0,"",NA,NA,NA,NA,1.2,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-08-31",2024,8,31,NA,24.4,"",14.2,"",19.3,"",0,"",1.3,"",NA,NA,NA,NA,18.7,"",NA,NA,21,"",35,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-01",2024,9,1,NA,24.6,"",11.5,"",18.1,"",0,"",0.1,"",NA,NA,NA,NA,0,"",NA,NA,31,"",50,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-02",2024,9,2,NA,19,"",9.6,"",14.3,"",3.7,"",0,"",NA,NA,NA,NA,0,"",NA,NA,33,"",35,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-03",2024,9,3,NA,23.4,"",8.6,"",16,"",2,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-04",2024,9,4,NA,24.9,"",9.9,"",17.4,"",0.6,"",0,"",NA,NA,NA,NA,0,"",NA,NA,22,"",32,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-05",2024,9,5,NA,25.5,"",9.8,"",17.6,"",0.4,"",0,"",NA,NA,NA,NA,0,"",NA,NA,19,"",34,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-06",2024,9,6,NA,21.9,"",13.8,"",17.8,"",0.2,"",0,"",NA,NA,NA,NA,1.6,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-07",2024,9,7,NA,17.8,"",6.4,"",12.1,"",5.9,"",0,"",NA,NA,NA,NA,20.9,"",NA,NA,27,"",40,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-08",2024,9,8,NA,13.1,"",6.1,"",9.6,"",8.4,"",0,"",NA,NA,NA,NA,0,"",NA,NA,25,"",47,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-09",2024,9,9,NA,19.1,"",8.5,"",13.8,"",4.2,"",0,"",NA,NA,NA,NA,0.1,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-10",2024,9,10,NA,21.1,"",6.7,"",13.9,"",4.1,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-11",2024,9,11,NA,24.6,"",8.2,"",16.4,"",1.6,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-12",2024,9,12,NA,25.5,"",13.9,"",19.7,"",0,"",1.7,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-13",2024,9,13,NA,27.8,"",12.6,"",20.2,"",0,"",2.2,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-14",2024,9,14,NA,28.1,"",13.2,"",20.6,"",0,"",2.6,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-15",2024,9,15,NA,28.9,"",13.9,"",21.4,"",0,"",3.4,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-16",2024,9,16,NA,29.1,"",12.9,"",21,"",0,"",3,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-17",2024,9,17,NA,29,"",14.2,"",21.6,"",0,"",3.6,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-18",2024,9,18,NA,27.8,"",12.5,"",20.1,"",0,"",2.1,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-19",2024,9,19,NA,27.8,"",13.1,"",20.5,"",0,"",2.5,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-20",2024,9,20,NA,26.1,"",15.6,"",20.9,"",0,"",2.9,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-21",2024,9,21,NA,24.9,"",14.7,"",19.8,"",0,"",1.8,"",NA,NA,NA,NA,0,"",NA,NA,10,"",32,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-22",2024,9,22,NA,23.1,"",13.1,"",18.1,"",0,"",0.1,"",NA,NA,NA,NA,0,"",NA,NA,8,"",31,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-23",2024,9,23,NA,18.3,"",14.4,"",16.4,"",1.6,"",0,"",NA,NA,NA,NA,0.6,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-24",2024,9,24,NA,20.5,"",12.8,"",16.7,"",1.3,"",0,"",NA,NA,NA,NA,0.5,"",NA,NA,9,"",37,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-25",2024,9,25,NA,16.6,"",13.1,"",14.9,"",3.1,"",0,"",NA,NA,NA,NA,24.2,"",NA,NA,18,"",32,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-26",2024,9,26,NA,21.9,"",12,"",17,"",1,"",0,"",NA,NA,NA,NA,2.1,"",NA,NA,29,"",37,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-27",2024,9,27,NA,21.7,"",10.5,"",16.1,"",1.9,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-28",2024,9,28,NA,22.2,"",9.1,"",15.6,"",2.4,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-29",2024,9,29,NA,23.7,"",10.5,"",17.1,"",0.9,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-09-30",2024,9,30,NA,22.9,"",12.1,"",17.5,"",0.5,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-01",2024,10,1,NA,NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",NA,NA,NA,NA,NA,"M",NA,NA,NA,"M",NA,"M","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-02",2024,10,2,NA,16.7,"",6.6,"",11.7,"",6.3,"",0,"",NA,NA,NA,NA,9,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-03",2024,10,3,NA,NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",NA,NA,NA,NA,NA,"M",NA,NA,NA,"M",NA,"M","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-04",2024,10,4,NA,20.6,"",7.3,"",13.9,"",4.1,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-05",2024,10,5,NA,17.1,"",4.1,"",10.6,"",7.4,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-06",2024,10,6,NA,20.2,"",3.8,"",12,"",6,"",0,"",NA,NA,NA,NA,8.3,"",NA,NA,13,"",38,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-07",2024,10,7,NA,13.7,"",2.4,"",8.1,"",9.9,"",0,"",NA,NA,NA,NA,0,"",NA,NA,31,"",42,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-08",2024,10,8,NA,14.7,"",1.1,"",7.9,"",10.1,"",0,"",NA,NA,NA,NA,0.9,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-09",2024,10,9,NA,9.6,"",4.6,"",7.1,"",10.9,"",0,"",NA,NA,NA,NA,0.2,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-10",2024,10,10,NA,12.3,"",4.2,"",8.2,"",9.8,"",0,"",NA,NA,NA,NA,0,"",NA,NA,31,"",33,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-11",2024,10,11,NA,17.8,"",3.6,"",10.7,"",7.3,"",0,"",NA,NA,NA,NA,1.2,"",NA,NA,22,"",42,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-12",2024,10,12,NA,14.8,"",3.9,"",9.4,"",8.6,"",0,"",NA,NA,NA,NA,0,"",NA,NA,34,"",51,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-13",2024,10,13,NA,11,"",5.1,"",8.1,"",9.9,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-14",2024,10,14,NA,11.1,"",4.3,"",7.7,"",10.3,"",0,"",NA,NA,NA,NA,0,"",NA,NA,35,"",39,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-15",2024,10,15,NA,8.9,"",4.8,"",6.8,"",11.2,"",0,"",NA,NA,NA,NA,1.1,"",NA,NA,34,"",40,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-16",2024,10,16,NA,11.2,"",1.7,"",6.5,"",11.5,"",0,"",NA,NA,NA,NA,0,"",NA,NA,34,"",34,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-17",2024,10,17,NA,14.9,"",-0.7,"",7.1,"",10.9,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-18",2024,10,18,NA,NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",NA,NA,NA,NA,NA,"M",NA,NA,NA,"M",NA,"M","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-19",2024,10,19,NA,19.7,"",-0.5,"",9.6,"",8.4,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-20",2024,10,20,NA,21.1,"",3,"",12,"",6,"",0,"",NA,NA,NA,NA,0,"",NA,NA,22,"",38,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-21",2024,10,21,NA,24.6,"",11,"",17.8,"",0.2,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-22",2024,10,22,NA,24.3,"",9.5,"",16.9,"",1.1,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-23",2024,10,23,NA,20.9,"",6.9,"",13.9,"",4.1,"",0,"",NA,NA,NA,NA,0.3,"",NA,NA,20,"",43,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-24",2024,10,24,NA,10,"",-0.5,"",4.8,"",13.2,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-25",2024,10,25,NA,10.1,"",-2,"",4.1,"",13.9,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-26",2024,10,26,NA,10.5,"",0.8,"",5.7,"",12.3,"",0,"",NA,NA,NA,NA,0.2,"",NA,NA,31,"",43,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-27",2024,10,27,NA,7,"",0.3,"",3.6,"",14.4,"",0,"",NA,NA,NA,NA,0,"",NA,NA,30,"",33,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-28",2024,10,28,NA,6.5,"",-3.9,"",1.3,"",16.7,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-29",2024,10,29,NA,11.1,"",0.3,"",5.7,"",12.3,"",0,"",NA,NA,NA,NA,21.4,"",NA,NA,16,"",36,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-30",2024,10,30,NA,21.9,"",7.6,"",14.8,"",3.2,"",0,"",NA,NA,NA,NA,0,"",NA,NA,21,"",37,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-10-31",2024,10,31,NA,23.7,"",13.7,"",18.7,"",0,"",0.7,"",NA,NA,NA,NA,7.8,"",NA,NA,22,"",55,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-01",2024,11,1,NA,NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",NA,NA,NA,NA,NA,"M",NA,NA,NA,"M",NA,"M","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-02",2024,11,2,NA,5.6,"",-2.4,"",1.6,"",16.4,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-03",2024,11,3,NA,6.4,"",-4.4,"",1,"",17,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-04",2024,11,4,NA,5.6,"",1,"",3.3,"",14.7,"",0,"",NA,NA,NA,NA,7,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-05",2024,11,5,NA,19.3,"",5.6,"",12.4,"",5.6,"",0,"",NA,NA,NA,NA,0,"",0,NA,22,"",38,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-06",2024,11,6,NA,19.9,"",9.4,"",14.7,"",3.3,"",0,"",NA,NA,NA,NA,0,"",0,NA,21,"",44,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-07",2024,11,7,NA,11.2,"",5.1,"",8.1,"",9.9,"",0,"",NA,NA,NA,NA,0,"",NA,NA,30,"",39,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-08",2024,11,8,NA,12.2,"",2.5,"",7.3,"",10.7,"",0,"",NA,NA,NA,NA,0.5,"",NA,NA,32,"",66,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-09",2024,11,9,NA,7,"",-0.3,"",3.3,"",14.7,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-10",2024,11,10,NA,5.5,"",-2.3,"",1.6,"",16.4,"",0,"",NA,NA,NA,NA,4,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-11",2024,11,11,NA,12.6,"",3.8,"",8.2,"",9.8,"",0,"",NA,NA,NA,NA,8.7,"",0,NA,33,"",45,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-12",2024,11,12,NA,5.1,"",-2.6,"",1.3,"",16.7,"",0,"",NA,NA,NA,NA,0,"",NA,NA,32,"",47,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-13",2024,11,13,NA,4.3,"",-3.7,"",0.3,"",17.7,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-14",2024,11,14,NA,3.3,"",-3,"",0.1,"",17.9,"",0,"",NA,NA,NA,NA,0,"",NA,NA,7,"",32,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-15",2024,11,15,NA,10,"",-0.5,"",4.8,"",13.2,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-16",2024,11,16,NA,13.3,"",0.8,"",7.1,"",10.9,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-17",2024,11,17,NA,8.1,"",-2.5,"",2.8,"",15.2,"",0,"",NA,NA,NA,NA,1.3,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-18",2024,11,18,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-19",2024,11,19,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-20",2024,11,20,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-21",2024,11,21,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-22",2024,11,22,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-23",2024,11,23,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-24",2024,11,24,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-25",2024,11,25,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-26",2024,11,26,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-27",2024,11,27,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
-75.72,45.38,"OTTAWA CDA RCS",6105978,"2024-11-28",2024,11,28,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","en_climate_daily_ON_6105978_2024_P1D.csv"
